ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
HBL79_RS02300	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	32931.08	4.8373	0.693	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02300_hypothetical_protein_1749871:1750737_reverse_MW:32931	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.43722	Non-Adhesin	NON-ANTIGEN
HBL79_RS02305	-	-	-	-	-	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	159460.48	4.5648	0.684	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02305_hypothetical_protein_1750888:1755168_forward_MW:159462	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	OTHER	0.49882	Non-Adhesin	NON-ANTIGEN
HBL79_RS02310	COG0494	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10270497	26.512	1.74e-06	50.4	Essential	71061.46	4.8232	0.506	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02310_NUDIX_domain-containing_protein_1755181:1757100_forward_MW:71062	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.384135	Non-Adhesin	NON-ANTIGEN
HBL79_RS02315	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19102.28	4.5207	0.382	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02315_hypothetical_protein_1757186:1757725_reverse_MW:19102	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.531155	Non-Adhesin	ANTIGEN
HBL79_RS02320	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	34142.1	8.023	0.343	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02320_hypothetical_protein_1757734:1758645_reverse_MW:34142	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.351199	Non-Adhesin	NON-ANTIGEN
HBL79_RS02325	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14183.06	4.1567	0.902	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02325_hypothetical_protein_1758648:1759031_reverse_MW:14183	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.388769	Non-Adhesin	NON-ANTIGEN
HBL79_RS02330	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	18877.13	4.7911	0.392	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02330_hypothetical_protein_1759035:1759547_reverse_MW:18877	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.748448	Adhesin	ANTIGEN
HBL79_RS02340	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12020.72	8.4935	0.256	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02340_hypothetical_protein_1762382:1762711_forward_MW:12020	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.432908	Non-Adhesin	NON-ANTIGEN
HBL79_RS02345	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	40471.49	10.6408	0.548	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02345_hypothetical_protein_1762711:1763772_forward_MW:40472	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.406589	Non-Adhesin	NON-ANTIGEN
HBL79_RS02350	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	34996.55	4.7288	0.201	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02350_hypothetical_protein_1763773:1764762_forward_MW:34996	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.512156	Non-Adhesin	ANTIGEN
HBL79_RS02365	COG3646	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	20263.6	8.9728	0.294	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02365_Rha_family_transcriptional_regulator_1766251:1766781_reverse_MW:20263	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.550357	Non-Adhesin	NON-ANTIGEN
HBL79_RS02370	COG4646	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	195079.36	6.0955	0.454	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02370_SNF2-related_protein_1767012:1772138_forward_MW:195081	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.404332	Non-Adhesin	NON-ANTIGEN
HBL79_RS02375	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	57456.17	8.2026	0.258	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02375_DEAD/DEAH_box_helicase_family_protein_1772172:1773704_reverse_MW:57456	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.35337	Non-Adhesin	NON-ANTIGEN
HBL79_RS02380	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	59030.42	5.2495	0.322	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02380_hypothetical_protein_1773923:1775557_forward_MW:59030	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.348546	Non-Adhesin	ANTIGEN
HBL79_RS02385	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	17290.29	4.5293	0.919	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02385_hypothetical_protein_1775573:1776034_forward_MW:17290	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.50322	Non-Adhesin	ANTIGEN
HBL79_RS02390	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	59825.11	6.9984	0.276	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02390_hypothetical_protein_1776038:1777678_forward_MW:59825	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.393634	Non-Adhesin	NON-ANTIGEN
HBL79_RS02395	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	27858.48	4.5399	0.814	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02395_hypothetical_protein_1777688:1778431_forward_MW:27858	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.343494	Non-Adhesin	NON-ANTIGEN
HBL79_RS02400	COG0582	LX	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	46169.02	10.1059	0.395	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02400_site-specific_integrase_1778466:1779665_reverse_MW:46169	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.276407	Non-Adhesin	NON-ANTIGEN
HBL79_RS02405	COG0519	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10590048	47.767	3.84e-161	467	Essential	57855.28	5.5792	0.541	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_001006556.1	36.201	1.65e-94	303	Gallus gallus	Host Homologue	guaA_glutamine-hydrolyzing_GMP_synthase_1779868:1781427_reverse_MW:57856	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.422987	Non-Adhesin	NON-ANTIGEN
HBL79_RS02410	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	46502.57	6.8455	0.373	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02410_hypothetical_protein_1781472:1782665_reverse_MW:46503	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.377865	Non-Adhesin	NON-ANTIGEN
HBL79_RS02415	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	47640.97	10.0781	0.49	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02415_hypothetical_protein_1782780:1783984_reverse_MW:47641	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.356774	Non-Adhesin	NON-ANTIGEN
HBL79_RS02420	COG0516	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400456	32.218	5.87e-26	108	Essential	52026.98	7.7579	0.299	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_040539584.1	37.6	4.81e-42	155	Gallus gallus	Host Homologue	guaB_IMP_dehydrogenase_1784177:1785640_reverse_MW:52027	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.260628	Non-Adhesin	NON-ANTIGEN
HBL79_RS02425	COG0340	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10660083	33.19	1.01e-26	106	Essential	35043.37	7.2356	0.339	< 8	< 50 kDa	VFG047452(gb|WP_014715419)	29.134	2.49e-28	110	Probable Virulence Factor	XP_025001007.2	27.928	1.28e-07	54.7	Gallus gallus	Host Homologue	birA_bifunctional_biotin--[acetyl-CoA-carboxylase]_ligase/biotin_operon_repressor_BirA_1785807:1786745_forward_MW:35043	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.663215	Non-Adhesin	NON-ANTIGEN
HBL79_RS02440	COG0133	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440125	54.768	3.06e-141	406	Essential	43397.85	6.0912	0.506	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	trpA_tryptophan_synthase_subunit_alpha_2464382:2465578_forward_MW:43398	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.530695	Non-Adhesin	NON-ANTIGEN
HBL79_RS02445	COG0133	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440125	54.768	3.06e-141	406	Essential	43397.85	6.0912	0.506	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	trpB_tryptophan_synthase_subunit_beta_2464382:2465578_forward_MW:43398	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.428268	Non-Adhesin	NON-ANTIGEN
HBL79_RS02450	COG0134	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130101	33.796	7.72e-26	104	Essential	52025.26	5.4425	0.503	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	trpCF_bifunctional_indole-3-glycerol-phosphate_synthase_TrpC/phosphoribosylanthranilate_isomerase_TrpF_2462951:2464360_forward_MW:52025	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.270457	Non-Adhesin	NON-ANTIGEN
HBL79_RS02455	COG0547	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10280367	41.667	4.12e-46	159	Essential	35674.81	7.0514	0.343	< 8	< 50 kDa	VFG026359(gb|YP_007958239)	38.764	1e-30	116	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	trpD_anthranilate_phosphoribosyltransferase_2461930:2462935_forward_MW:35675	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.542216	Non-Adhesin	NON-ANTIGEN
HBL79_RS02460	COG1942	Q	Q	METABOLISM	Secondary_metabolites_biosynthesis,_transport_and_catabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14830.23	6.4788	0.628	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02460_tautomerase_family_protein_2461484:2461870_forward_MW:14830	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.337317	Non-Adhesin	NON-ANTIGEN
HBL79_RS02470	COG0147	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500284	26.255	3.01e-23	102	Essential	57760.14	5.9882	0.576	< 8	50-100 kDa	VFG016148(gb|WP_011168857)	29.457	2.51e-24	105	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	trpE_anthranilate_synthase_component_I_2459335:2460879_forward_MW:57760	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.374049	Non-Adhesin	NON-ANTIGEN
HBL79_RS02475	COG0114	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10300111	42.826	1.54e-118	354	Essential	50551.84	6.389	0.448	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_001383575.1	62.037	0	559	Gallus gallus	Host Homologue	fumC_class_II_fumarate_hydratase_2457740:2459134_forward_MW:50552	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.401372	Non-Adhesin	NON-ANTIGEN
HBL79_RS02480	COG2927	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10560336	52.113	1.21e-51	160	Essential	17027.3	5.0025	0.663	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02480_DNA_polymerase_III_subunit_chi_2457055:2457498_reverse_MW:17027	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.33672	Non-Adhesin	NON-ANTIGEN
HBL79_RS02485	COG2153	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10290072	43.836	1.99e-33	114	Essential	16596.93	5.5168	0.849	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02485_GNAT_family_N-acetyltransferase_2456621:2457055_reverse_MW:16597	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.511332	Non-Adhesin	NON-ANTIGEN
HBL79_RS02490	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7144.31	10.0446	0.553	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02490_hypothetical_protein_2456426:2456602_reverse_MW:7144	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.366842	Non-Adhesin	NON-ANTIGEN
HBL79_RS02495	COG4185	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22477.94	9.6002	0.157	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02495_zeta_toxin_family_protein_2455846:2456436_reverse_MW:22478	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.308467	Non-Adhesin	NON-ANTIGEN
HBL79_RS02500	COG0270	LJ	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10180330	32.512	2.69e-24	102	Essential	36955.5	8.8552	0.261	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046760707.1	25.862	5.42e-06	50.1	Gallus gallus	Host Homologue	dcm_DNA_(cytosine-5-)-methyltransferase_2454877:2455839_reverse_MW:36956	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.473983	Non-Adhesin	NON-ANTIGEN
HBL79_RS02505	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	29221.53	10.283	0.253	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02505_type_II_R-M_system_restriction_endonuclease_2454126:2454875_reverse_MW:29221	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.492622	Non-Adhesin	NON-ANTIGEN
HBL79_RS02510	COG0525	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10330151	25.654	1.4e-21	100	Essential	109314.55	5.1211	0.663	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	XP_046757469.1	47.414	8.17e-180	534	Gallus gallus	Host Homologue	HBL79_RS02510_valine--tRNA_ligase_2451247:2454111_reverse_MW:109315	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.340879	Non-Adhesin	NON-ANTIGEN
HBL79_RS02515	COG0558	I	I	METABOLISM	Lipid_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10420316	38.636	2.6e-28	103	Essential	20733.82	9.2759	0.479	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_040554182.1	38.028	3.78e-07	50.1	Gallus gallus	Host Homologue	pgsA_CDP-diacylglycerol--glycerol-3-phosphate_3-phosphatidyltransferase_2450582:2451130_reverse_MW:20734	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.316727	Non-Adhesin	NON-ANTIGEN
HBL79_RS02530	COG1765	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14883.92	5.9035	0.62	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02530_OsmC_family_protein_2448565:2448972_forward_MW:14884	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.301729	Non-Adhesin	NON-ANTIGEN
HBL79_RS02535	COG2814	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10050443	29.427	6.24e-52	177	Essential	42883.26	9.9093	0.166	> 8	< 50 kDa	VFG047356(gb|WP_014549027)	25.485	1.89e-33	128	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02535_multidrug_effflux_MFS_transporter_2447266:2448441_forward_MW:42883	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.274682	Non-Adhesin	NON-ANTIGEN
HBL79_RS02540	COG0790	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	14382.37	7.7646	0.395	< 8	< 50 kDa	VFG010519(gb|WP_010947086)	36.842	5.02e-08	50.1	Probable Virulence Factor	XP_040558090.1	36.585	9.61e-08	50.8	Gallus gallus	Host Homologue	HBL79_RS02540_sel1_repeat_family_protein_2446689:2447087_reverse_MW:14382	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	LIPO	0.461065	Non-Adhesin	NON-ANTIGEN
HBL79_RS02545	COG4099	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10230188	31.138	7.28e-16	75.5	Essential	35660.41	7.0618	0.293	< 8	< 50 kDa	VFG043598(gb|WP_012997849)	26.554	1.12e-06	50.1	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02545_pyrroline-5-carboxylate_reductase_2445521:2446495_reverse_MW:35660	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.573301	Non-Adhesin	NON-ANTIGEN
HBL79_RS02550	COG4977	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19848.77	5.6308	0.473	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02550_DJ-1/PfpI_family_protein_2444863:2445414_reverse_MW:19848	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.531114	Non-Adhesin	NON-ANTIGEN
HBL79_RS02555	COG4221	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10470173	35.266	7.68e-33	119	Essential	26435.14	5.8425	0.32	< 8	< 50 kDa	VFG030270(gb|WP_015291172)	29.915	3.04e-25	100	Probable Virulence Factor	NP_989838.1	31.274	2.5e-30	114	Gallus gallus	Host Homologue	HBL79_RS02555_SDR_family_oxidoreductase_2443828:2444577_reverse_MW:26435	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.700461	Adhesin	ANTIGEN
HBL79_RS02560	COG2076	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	TM	2	0	3	0	4	0	DEG10500033	30.851	2.55e-09	50.1	Essential	11390.8	8.6079	0.284	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02560_multidrug_efflux_SMR_transporter_2443089:2443418_reverse_MW:11390	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.43296	Non-Adhesin	ANTIGEN
HBL79_RS02565	COG1359	C	C	METABOLISM	Energy_production_and_conversion	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	26281.93	7.554	0.474	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02565_antibiotic_biosynthesis_monooxygenase_2442262:2442963_reverse_MW:26282	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.592269	Non-Adhesin	NON-ANTIGEN
HBL79_RS02570	cl01184	-	-	-	-	TM	2	0	3	0	4	0	-	-	-	-	Non Essential	13252.18	10.3231	0.457	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS02570_SirB2_family_protein_2441726:2442073_forward_MW:13252	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.480456	Non-Adhesin	NON-ANTIGEN
HBL79_RS02575	COG0188	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10240181	57.534	0	1009	Essential	98222.66	4.7058	0.673	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_990122.3	25.061	3.6e-14	79	Gallus gallus	Host Homologue	gyrA_DNA_topoisomerase_(ATP-hydrolyzing)_subunit_A_2438972:2441623_forward_MW:98224	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.227262	Non-Adhesin	NON-ANTIGEN
HBL79_RS02580	COG2227	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10280490	39.256	9.06e-53	170	Essential	26893.12	6.3811	0.604	< 8	< 50 kDa	VFG049070(gb|WP_032413432)	29.412	1.6e-07	51.6	Probable Virulence Factor	XP_419824.3	36.1	9.91e-47	159	Gallus gallus	Host Homologue	ubiG_bifunctional_2-polyprenyl-6-hydroxyphenol_methylase/3-demethylubiquinol_3-O-methyltransferase_UbiG_2437040:2437753_reverse_MW:26893	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.400897	Non-Adhesin	NON-ANTIGEN
HBL79_RS02585	COG0735	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500142	41.844	1e-32	112	Essential	17175.55	5.56	0.848	< 8	< 50 kDa	VFG000478(gb|NP_459678)	63.704	6.08e-61	184	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	fur_ferric_iron_uptake_transcriptional_regulator_2436528:2436974_forward_MW:17175	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.354698	Non-Adhesin	NON-ANTIGEN
