ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult	Host_Homologue_Result_All	Type_of_Protein2
WP_017806542	COG0163	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10290322	36.019	2.37e-34	120	Essential	21417.75	6.484	0.562	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	UbiX_family_flavin_prenyltransferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.364724	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806546	COG0041	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10390126	46.358	7.91e-35	119	Essential	17645.38	6.7596	0.339	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	5-(carboxyamino)imidazole_ribonucleotide_mutase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.379914	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806556	COG1534	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10580296	31.395	2.93e-10	52	Essential	10878.77	9.9658	0.22	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ribosome_assembly_RNA-binding_protein_YhbY_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.340464	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806564	COG1734	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10550659	47.934	1.55e-35	119	Essential	16809.97	4.5412	0.846	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	RNA_polymerase-binding_protein_DksA_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.337301	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806586	COG4683	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13935.24	10.3916	0.613	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_RelE/ParE_family_toxin_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.402791	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806592	COG0132	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510041	34.667	5.95e-32	116	Essential	26989.82	4.7855	0.559	< 8	< 50 kDa	VFG047456(gb|WP_003016414)	29.612	1.06e-22	92	Probable Virulence Factor	VFG047456	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	dethiobiotin_synthase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.597422	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806599	COG0776	B	B	INFORMATION_STORAGE_AND_PROCESSING	Chromatin_structure_and_dynamics	GLOB	1	0	0	0	0	0	DEG10440047	65.476	4.8e-35	114	Essential	11003.68	11.145	0.365	> 8	< 50 kDa	VFG043551(gb|WP_010908478)	39.326	1.55e-11	57.8	Probable Virulence Factor	VFG043551	VFC0001	Adherence	-	-	-	-	Gallus gallus	Non Host Homologue	integration_host_factor_subunit_alpha_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.425266	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_017806600	COG0791	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	0	0	1	0	0	0	DEG10310213	59.091	3.8e-42	136	Essential	17238.43	10.216	0.217	> 8	< 50 kDa	VFG050291(gb|WP_014302131)	37.209	1.74e-09	54.7	Probable Virulence Factor	VFG050291	VFC0001	Adherence	-	-	-	-	Gallus gallus	Non Host Homologue	NlpC/P60_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.570073	Non-Adhesin	ANTIGEN	Non Host Homologue	Lipoprotein
WP_017806603	COG3006	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	1	0	0	0	0	0	DEG10600120	62.585	0	587	Essential	51020.26	4.4245	0.886	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	chromosome_partition_protein_MukF_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.382727	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806605	COG0270	LJ	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10280253	27.164	8.53e-24	100	Essential	39169.06	9.1777	0.187	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046777926.1	35.537	5.35e-09	58.5	Gallus gallus	Host Homologue	DNA_cytosine_methyltransferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.381685	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_017806608	-	-	-	-	-	TM	5	0	6	0	10	0	DEG10430249	35.644	1.42e-31	116	Essential	32266.03	10.132	0.207	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DMT_family_transporter_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.432662	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_017806613	COG2969	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10300081	52	7.61e-35	117	Essential	17848.23	4.7148	0.426	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ClpXP_protease_specificity-enhancing_factor_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.391606	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806616	COG0102	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680306	42.308	7.28e-39	127	Essential	15977.61	10.3174	0.625	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001264400.2	37.931	1.01e-24	94.7	Gallus gallus	Host Homologue	MULTISPECIES:_50S_ribosomal_protein_L13_[Avibacterium]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.49846	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_017806618	COG3098	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050522	60.784	3.85e-37	120	Essential	12825.8	4.2156	0.975	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YqcC_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.283769	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806628	COG3924	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	2	0	1	0	2	0	DEG10600460	46.835	4.36e-25	88.6	Essential	9649.46	8.2375	0.371	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF997_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.348561	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_017806636	COG2901	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10180487	81.633	1.54e-54	164	Essential	11232.99	9.8336	0.197	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA-binding_transcriptional_regulator_Fis_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.478131	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806641	COG0176	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10290310	67.823	2.54e-155	436	Essential	35087.07	4.7538	0.7	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026348.2	59.937	1.38e-132	381	Gallus gallus	Host Homologue	transaldolase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.405219	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_017806642	COG2818	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10050212	78.142	1.81e-109	310	Essential	21320.57	7.702	0.543	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA-3-methyladenine_glycosylase_I_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.450964	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806648	COG2502	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050178	79.394	0	541	Essential	37512.52	5.2836	0.651	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	aspartate--ammonia_ligase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.303603	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806650	COG4851	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	17127.04	9.9646	0.204	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.578896	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Lipoprotein
WP_017806655	COG3978	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8578.97	7.4041	0.706	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	acetolactate_synthase_2_small_subunit_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.326585	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806656	COG0028	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270028	28.597	5.72e-42	158	Essential	59430.23	5.1982	0.559	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_040509891.1	28.684	7.05e-42	161	Gallus gallus	Host Homologue	acetolactate_synthase_2_catalytic_subunit_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.413334	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_017806658	COG0561	HR	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680202	25.087	1.29e-09	57	Essential	30177.36	5.7635	0.583	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Cof-type_HAD-IIB_family_hydrolase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.544514	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806659	COG0239	DP	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	3	0	2	0	4	0	DEG10290215	38.793	1.69e-14	64.3	Essential	13810.28	6.9715	0.237	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	fluoride_efflux_transporter_CrcB_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.577469	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_017806663	COG0678	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10520198	55.294	1.21e-62	193	Essential	26867.69	4.6687	0.497	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	glutathione_peroxidase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.551418	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_017806664	COG2900	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050184	64.384	5.79e-26	89.7	Essential	8163.31	4.726	0.966	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	SlyX_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.531534	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_017806669	COG2168	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12405.15	6.3194	0.728	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DsrH/TusB_family_sulfur_metabolism_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.566216	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806671	COG1126	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10490123	32.195	8.86e-26	100	Essential	28646.32	6.4943	0.502	< 8	< 50 kDa	VFG009579(gb|NP_215865)	32.34	3.01e-24	100	Probable Virulence Factor	VFG009579	VFC0272	Nutritional/Metabolic factor	XP_025004168.2	34.286	1.61e-23	100	Gallus gallus	Host Homologue	amino_acid_ABC_transporter_ATP-binding_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.426367	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_017806673	COG0765	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10550154	37.267	3.08e-27	103	Essential	24202.9	8.6229	0.237	> 8	< 50 kDa	VFG013568(gb|WP_005687630)	33.065	2.79e-07	50.1	Probable Virulence Factor	VFG013568	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	amino_acid_ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.415512	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_017806678	COG3630	C	C	METABOLISM	Energy_production_and_conversion	TM	1	0	1	0	1	0	DEG10110047	52.5	4.36e-19	73.2	Essential	9245.08	9.0269	0.277	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	oxaloacetate_decarboxylase_subunit_gamma_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.404158	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_017806681	COG2249	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22076.98	5.9198	0.578	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	NAD(P)H-dependent_oxidoreductase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.501877	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806682	COG3153	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10410519	29.054	5.74e-11	57.4	Essential	19023.86	6.333	0.38	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	N-acetyltransferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.558039	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806687	COG2236	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050222	89.032	3.62e-105	296	Essential	17158.67	5.5947	0.587	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	xanthine_phosphoribosyltransferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.335702	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806688	COG2819	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	32225.48	6.7025	0.531	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	alpha/beta_hydrolase-fold_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.348242	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806692	COG1965	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050244	70.297	1.77e-52	159	Essential	11801.16	4.1409	0.979	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	iron_donor_protein_CyaY_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.554318	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806693	COG5567	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	4036.82	8.5323	0.387	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	lipoprotein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	-	Unknown	ANTIGEN	Non Host Homologue	Lipoprotein
WP_017806704	COG1349	KG	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10560783	27.381	8.1e-27	103	Essential	27923.23	7.8084	0.388	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DeoR/GlpR_family_DNA-binding_transcription_regulator_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.276762	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806710	-	-	-	-	-	TM	2	0	2	0	3	0	-	-	-	-	Non Essential	11855.01	6.4506	0.465	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.66026	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_017806713	COG1230	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10470160	41.176	3.97e-43	145	Essential	22806.06	9.511	0.316	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	cation_diffusion_facilitator_family_transporter_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.337354	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_017806722	COG0355	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10510540	53.409	5.69e-29	102	Essential	15359.8	5.951	0.443	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	F0F1_ATP_synthase_subunit_epsilon_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.348953	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_017806723	COG0055	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10140097	27.551	1.26e-23	102	Essential	49579.65	4.6756	0.507	< 8	< 50 kDa	VFG042185(gb|NP_220236)	26.757	3.75e-24	103	Probable Virulence Factor	VFG042185	VFC0086	Effector delivery system	NP_989617.3	25.148	6.76e-25	108	Gallus gallus	Host Homologue	F0F1_ATP_synthase_subunit_beta_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.317647	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_017806724	COG0224	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10060329	27.055	1.44e-26	104	Essential	31926.73	8.6443	0.275	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001265026.1	31.65	1.3e-24	101	Gallus gallus	Host Homologue	F0F1_ATP_synthase_subunit_gamma_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.368549	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_017806725	COG0056	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10270239	26.959	1.13e-23	103	Essential	55625.3	5.0561	0.431	< 8	50-100 kDa	VFG041471(gb|WP_004155876)	27.419	6.96e-23	100	Probable Virulence Factor	VFG041471	VFC0086	Effector delivery system	NP_001280170.1	27.097	9.73e-26	112	Gallus gallus	Host Homologue	F0F1_ATP_synthase_subunit_alpha_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.294917	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_017806726	COG0712	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10130025	35.912	7.55e-30	107	Essential	20044.9	4.7116	0.752	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	F0F1_ATP_synthase_subunit_delta_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.383151	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_017806727	COG0711	C	C	METABOLISM	Energy_production_and_conversion	TM	1	0	1	0	1	0	DEG10550731	44.937	7e-29	103	Essential	17402.06	4.8247	0.872	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_F0F1_ATP_synthase_subunit_B_[Avibacterium]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.493394	Non-Adhesin	ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_017806728	COG0356	C	C	METABOLISM	Energy_production_and_conversion	TM	3	0	3	0	5	0	DEG10660002	46.84	2.21e-65	204	Essential	29449.14	7.2826	0.491	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	F0F1_ATP_synthase_subunit_A_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.629498	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
